title,url,ingredients,steps,uuid
Tortellini en Salsa de Tomates Casera,https://www.gourmet.cl/recetas/tortellini-en-salsa-de-tomates-casera/,"1 paquete de Tortellini Sal 1 kilo de tomates, pelados sin semillas y picados 1 cebolla morada picada 2 dientes de ajo picados 1 pimentón picado (rojo o amarillo) 1 cda de azúcar 2 cdas de aceite Sal Pimienta Negra Molida Gourmet 1 cda de Orégano Entero Gourmet","Caliente el aceite y sude la cebolla luego incorpore el ajo. Cocine hasta que la cebolla este cocida. Agregue el tomate, el pimentón y el Orégano Entero Gourmet y cocine a fuego moderado hasta que el tomate y las verduras se cocinen. Condimente a gusto con sal y Pimienta Negra Molida Gourmet. Cocine los Tortellini según las instrucciones y acompañe con la salsa.",d58a855f-ea83-11ed-a003-a96d6180cd25
Receta Torta Mil Hojas,https://www.gourmet.cl/recetas/torta-mil-hojas/,"500g de harina 375g de mantequilla sin sal, a temperatura ambiente para que esté blanda 6 yemas de huevo 1/4 taza de leche 1 cucharada de pisco 2 cucharaditas de Polvos de Hornear Gourmet 1 cucharadita de Esencia de Vainilla Gourmet 1 kilo de manjar","Para la masa, mezclar con la mano todos los ingredientes para formar una masa blanda. Envolver en film plástico y dejar reposar toda la noche. Al otro día, uslerear la masa entre dos plásticos harinados (también puede ser papel mantequilla) dejándola de un espesor de unos 3mm (delgada), luego cortar 10 a 11 círculos de 20 cm de diámetro. Precalentar el horno a 180ºC. Poner los círculos de masa sobre bandejas de horno enharinadas sin pinchar la masa. Hornear las masas, por 8 a 10 minutos o que estén levemente doradas. A medida que las hojas estén listas ir armado la torta en una fuente de servir, poniendo primero una masa y rellenando cada capa con manjar. Moler fina la última hoja y reservar. Cubrir toda la torta con manjar y decorar con la hojarasca molida.",d58a8560-ea83-11ed-a6a3-a96d6180cd25
Toffees de Chocolate,https://www.gourmet.cl/recetas/toffees-de-chocolate/,2 cdas de margarina 2 cdas de Chocolate Amargo Gourmet 2 tarros de leche condensada 1 taza de nueces o almendras cda. de Esencia de Almendras Gourmet (en caso de que las haga con almendras) cda. de Esencia de Vainilla Gourmet (en caso de que las prepare con nueces) Papel Celofán o Papel Encerecinado para envolverlas.,"Ponga la margarina y el Chocolate Amargo Gourmet en una olla a fuego lento hasta derretir. Retire y agregue la leche condensada y la Esencia de Vainilla Gourmet o Esencia de Almendras Gourmet segn sea el caso. Luego vuelva al fuego sin dejar de mover hasta que se desprenda de la olla. Vierta en una fuente enmantequillada y deje enfriar. Coloque sobre cada plancha de caluga nueces o almendras. Deje enfriar. Cuando este tibia, corte los cuadrados de toffe con un cuchillo aceitado y envuelva.",d58a8561-ea83-11ed-afe5-a96d6180cd25
Receta Tilapia con Salsa Merlot y Merquén,https://www.gourmet.cl/recetas/tilapia-con-salsa-merlot-y-merquen/,4 filetes de tilapia sin piel. Pimienta Blanca Molida Gourmet Sal Aceite de oliva 4 papas grandes 1 vaso de leche (200 ml aprox.) 2 vasos de caldo o agua 1 nuez de mantequilla o margarina 4 cucharadas de crema fresca para cocinar Nuez Moscada Molida Gourmet Pimienta Negra Molida Gourmet. Sal 1/2 lt. de Merlot varietal 1 cda. fécula de maíz. Merquén Gourmet 2 cda. de mantequilla fría. Pimienta Blanca Molida Gourmet Sal,"Para el puré pele y troce las papas, colóquelas en una olla junto con la leche, el caldo, sal, Pimienta Negra Molida Gourmet. y Nuez Moscada Molida Gourmet y deje cocer por 20 minutos o hasta que las papas estén suficientemente blandas. Deje enfriar y luego muélalas, añada la crema, la mantequilla y sazone a gusto. Para la salsa, reduzca el vino a la mitad, condimente con Merquén Gourmet , Pimienta Blanca Molida Gourmet, agregue la mantequilla bien fría y agite vigorosamente. Disuelva la fécula de maíz en 2 cucharadas de agua y agregue hasta darle cuerpo a la salsa. Condimente el pescado con la Pimienta Blanca Molida Gourmet y sal, caliente el sartén con aceite de oliva y selle, luego baje el fuego y deje cocinar unos 7 minutos. Sirva el pescado con el puré, y la salsa sobre el pescado.",d58a8562-ea83-11ed-9b6b-a96d6180cd25
Receta Terrina de Papas y Zanahoria,https://www.gourmet.cl/recetas/terrina-de-papas-y-zanahoria/,4 papas grandes 2 zanahorias 2 cebollines 4 huevos Sal Pimienta Negra Molida Gourmet 1 taza de crema 5 cdas de queso rallado Queso Mozarella (rallado) 1 sobre de Salsa Blanca Gourmet Papel metálico,"Pique el cebollín bien fino. Pele las papas y las zanahorias y córtelas en láminas lo más delgadas posible. Aparte, para hacer el ligue, mezcle la crema, los huevos, la sal, Pimienta Negra Molida Gourmet y añada el cebollín y el queso rallado. Forre un molde con forma piramidal u otro de forma de cajón con papel metálico y enmantequíllelo. Coloque dentro de él, tres capas de láminas de papas, luego dos capas de zanahoria y luego vierta la mitad del ligue. Termine con el resto de las papas y agregue el resto del ligue. Luego lleve al horno a baño maría entre 30 y 40 minutos. Retire, desmolde y deje reposar durante 5 minutos antes de quitar el papel metálico. Sirva y bañe con la Salsa Blanca Gourmet y queso mozarella rallado.",d58a8563-ea83-11ed-a23e-a96d6180cd25
Receta Tartitas de Durazno y Crema Pastelera,https://www.gourmet.cl/recetas/tartitas-de-durazno-y-pastelera/,1 taza de harina sin polvos 2 cdas de azúcar flor 90 gramos de mantequilla 1 yema de huevo 1 cda de agua fría 2 sobres de Crema Pastelera Gourmet 1 tarro de duraznos (u otra fruta a gusto),"En un bol tamice la harina y el azúcar flor, añada la mantequilla y mezcle con la punta de los dedos hasta obtener una textura similar a las migas de pan. Forme un hueco en el centro, agregue la yema y el agua y mézclelo todo hasta que adquiera consistencia de masa, si no se mantiene compacta puede ser falta de agua. Forme una bola y refrigere por 20 minutos. Coloque la masa entre dos plásticos y extiéndala con un uslero, desde el centro hacia afuera. Vuelque la masa sobre el molde, procurando centrarla ya que después no podrá moverla. Refrigere la masa en el molde por 15 minutos, para que repose y no se hunda tanto. Precaliente el horno. Cubra la base con papel mantequilla y legumbres secas. Hornee la masa 15 minutos y luego retire las legumbres. Hornee otros 20 minutos, hasta que se cueza la base y los bordes queden dorados. Prepare la Crema Pastelera Gourmet según las instrucciones del envase y reserve. Luego disponga la base de la tartaleta en un plato y rellene con la Crema Pastelera Gourmet. A parte escurra los duraznos y rebánelos. Luego dispóngalos de manera decorativa sobre la tartaleta. Usted puede decorar si desea con frambuesas u otra fruta.",d58a8564-ea83-11ed-9eb7-a96d6180cd25
Receta Tartinas de Frutillas,https://www.gourmet.cl/recetas/tartinas-de-frutillas/,6 frutillas 1 sobre de Crema Pastelera Gourmet 1 ¼ taza de leche fría 9 cucharaditas de almendras peladas y molidas muy finas (tipo polvo) 1 cucharadita de Esencia de Almendras Gourmet 6 galletas de mantequilla o de vino rectangulares Azúcar flor Cobertura de Chocolate Gourmet,"Preparar la Crema Pastelera Gourmet con la leche de acuerdo a las instrucciones del envase. Una vez lista, agregar el polvo de almendras y la Esencia de Almendras Gourmet, mezclar bien y ponerla dentro de una manga de pastelería con punta mediana. Cortar las frutillas en 2 a lo largo. Sobre cada galleta poner la mezcla de la manga de pastelería formando hileras hasta cubrir completamente la superficie. Luego poner encima 3 mitades de frutillas. Espolvorear con azúcar flor y agregar tres chorritos a lo largo de Cobertura de Chocolate Gourmet. Dejar reposar ½ hora en el refrigerador antes de servir para que la galleta quede un poco blanda.",d58a8565-ea83-11ed-a2e0-a96d6180cd25
Tartaleta de Queso y Peras,https://www.gourmet.cl/recetas/tartaleta-de-queso-y-peras/,250 grs. de galletas 125 grs. de mantequilla derretida 4 Peras Agua 1 taza de azúcar fina o pulverizada 125 grs. de quesillo molido 300 cc crema líquida 4 huevos 1 sobre de Crema Chantilly Gourmet,"Triture las galletas en un robot de cocina, añada la mantequilla derretida y mezcle todo. Reparta la mezcla en un molde desmontable y prénsela con fuerza sobre la base y las paredes del molde. Refrigere mientras prepara el relleno. Pele las peras y crtelas en lminas. Luego échelas a cocer en agua fría y taza azúcar pulverizada Disponga las peras sobre la masa de galletas. Para preparar el relleno bata el queso con una batidora eléctrica y la taza de azúcar fina. Añada gradualmente la crema sin deja de batir y los huevos de uno a uno. Bata a velocidad media durante 5 minutos o hasta que la mezcla quede homogénea y aumente de volumen. Incorpore al molde de galletas y peras, reparta la mezcla en el molde y alise la superficie. Lleve al horno por 45 minutos o hasta que la mezcla cuaje. Refrigere la preparacin de un da para otra. Decore con la Crema Chantilly Gourmet preparada segn las instrucciones del envase.",d58a8566-ea83-11ed-b366-a96d6180cd25
Tarta de Espárragos,https://www.gourmet.cl/recetas/tarta-de-esparragos/,1 taza de harina cernida 3/4 taza de mantequilla 6 cdas de agua fría Sal 1 tarro pequeño de cabezas de espárragos 1 Sobre de Salsa Blanca Gourmet (preparada en 1 taza de Leche Evaporada y taza del agua del tarro de espárragos) 1/2 taza de queso parmesano rallado 3 huevos Pimienta Negra Molida Gourmet Sal,"Cierna la harina e incorpore la mantequilla con la ayuda de un tenedor. Cuando la mezcla esté granulada incorpore el agua helada con sal. Mezcle sin amasar y forre un molde para tartaleta con la masa. Reserve. Preparar el relleno: Disuelva la Salsa Blanca Gourmet en la leche evaporada y el agua de espárragos. Lleve a fuego hasta que hierva y luego cocine por 3 minutos más. Luego, retire del fuego y cuando entibie, agregue los huevos, el queso parmesano, la Pimienta Negra Molida Gourmet y la sal. Revuelva bien. Vierta esta mezcla sobre la tarta y finalmente disponga las puntas de espárragos de manera decorativa sobre ésta. Lleve al horno por una hora o hasta que la tarta esté cocida.",d58a8567-ea83-11ed-8bec-a96d6180cd25
Tarta de Duraznos y Limón,https://www.gourmet.cl/recetas/tarta-de-duraznos-y-limon/,"1 durazno nectarino maduro pero firme 5 yemas 1/3 taza de azúcar granulada 2 cucharadas de jugo de limón 2 cucharadas de mantequilla sin sal ½ cucharadita de Esencia de Vainilla Gourmet 6 cucharadas de mantequilla sin sal, fría 1 taza de harina 1/3 taza de azúcar rubia ¼ cucharadita de sal 4 duraznos nectarinos maduros pero firme 1/3 taza de mermelada de durazno","Para preparar el relleno, primero hacer un puré con el durazno con el mini primer o procesador. En una olla de fondo grueso poner el puré junto a las yemas, azúcar, jugo de limón, mantequilla y Esencia de Vainilla Gourmet. Cocinar la mezcla, revolviendo constantemente, a fuego medio hasta que la mezcla de un hervor (aproximadamente 7 minutos). Retirar del fuego y pasar la mezcla por un colador. Enfriar el relleno, tapando la superficie con un pedazo de papel mantequilla para que no se forme una costra. Refrigerar al menos 2 horas, y máximo 2 días. Precalentar el horno a 190C.Para la masa, mezclar la harina con el azúcar. Con las manos ir integrando la mantequilla a la mezcla de harina (este proceso también se puede hacer en la procesador) hasta tener una masa lisa y blanda. Poner en la base y lados de un molde de tarta desmontable de 24 cm de diámetro. Hornear por 20 minutos. Enfriar antes de rellenar. Pelar los duraznos de la cubierta y cortar en láminas de un centímetro. Poner el relleno en la tarta y luego decorar con los duraznos laminados. Calentar la mermelada hasta que esté tibia y pincelar con ella la tarta, para darle brillo a los duraznos.",d58a8568-ea83-11ed-b32d-a96d6180cd25
Tabla para Picar,https://www.gourmet.cl/recetas/tabla-para-picar/,"1 paquete de queso crema Sésamo Tostado Gourmet Salvia Gourmet Merquén Gourmet Maní Salsa para Untar Yogurt Ciboulette Gourmet Salsa para Untar Queso Crema-Pimentón Gourmet Papas Fritas Galletas de Cóctel Aceitunas Queso en trozos (Edam, Camembert, Mantecoso, etc) Ciboulette fresco picado","Hacer pequeñas bolitas con el queso crema. Apanar algunas con el Sésamo Tostado Gourmet, otras en la Salvia Gourmet y otras con el ciboulette. Mezclar el maní con el Merquén Gourmet. En una tabla de madera o plato grande poner en forma decorativa las bolitas de queso crema, el maní, la Salsa para Untar Yogurt Ciboulette Gourmet, la Salsa para Untar Queso Crema-Pimentón Gourmet, las papas fritas, las galletas, las aceitunas y el queso.",d58a8569-ea83-11ed-b3b5-a96d6180cd25
Tabla Mexicana,https://www.gourmet.cl/recetas/tabla-mexicana/,80 gr de nachos Salsa para Untar Queso Cheddar Jalapeño Gourmet 2 ajíes verdes 1 frasco chico de ají jalapeño en conserva 2 láminas de queso gauda laminado 1 palta 1/2 tomate 1 sobre de Sazonador para Guacamole Gourmet 150 gr de champiñones cortados en láminas 1/2 taza de arroz cocido Sal a gusto 2 tortillas para burritos,"Ají relleno: Ponga a cocinar los 2 ajíes verdes en agua hirviendo por 8 minutos. Luego retírelos del agua, ábralos por la mitad y saque las pepas. Rellene los ajíes con el arroz previamente cocido. Quesadillas: Poner en la bandeja del horno, 1 tortilla abierta y sobre ellas esparcir los champiñones y el queso gauda. Tapar con la otra tortilla y hornear a 150° hasta que se dore. Cortar en triangulitos. Guacamole: Corte el tomate en cubitos y muela la palta. Prepare medio sobre del Sazonador para Guacamole Gourmet según las instrucciones del envase y agregue a la palta. Mezcle la palta con el tomate. Ponga el guacamole en un pocillo. Salsa Jalapeño: Muela los ajíes jalapeño en la juguera hasta que se forme una pasta para untar. Ponga la salsa en un pocillo. En una tabla, ponga las quesadillas tibias, los ajíes rellenos, los nachos y los pocillos con guacamole, salsa de jalapeño y frijoles negros.",d58a856a-ea83-11ed-b600-a96d6180cd25
Receta Suspiro Limeño,https://www.gourmet.cl/recetas/suspiro-limeno/,2 tarros de leche condensada 2 tarros de leche evaporada 5 huevos (yemas y claras por separado) 1 cucharadita de Esencia de Vainilla Gourmet 1 1/2 taza de azúcar granulada 125ml de agua u oporto Canela Molida Gourmet,"En una olla mezclar la leche condensada, la leche evaporada, las yemas y la Esencia de Vainilla. Revolver bien. Llevar a fuego medio, sin dejar de revolver, por 20 minutos o hasta que la mezcla haya espesado. Sacar del fuego y dejar enfriar. Una vez que la mezcla esté tibia vaciarla en una fuente vidrio o potes individuales. Para el merengue, mezclar el azúcar y el oporto en una olla pequeña y hervir hasta que el almíbar forme un hilo cuando se deja caer de una cuchara. Batir las claras de huevo hasta punto de nieve y suavemente agregar almíbar caliente (siempre batiendo). Colocar el merengue encima del manjar y espolvorear con Canela Molida.",d58a856b-ea83-11ed-9a32-a96d6180cd25
Sushi Receta: Envuelto en Palta y Salmón,https://www.gourmet.cl/recetas/sushi/,"400 gr de arroz para sushi 4 tazas de agua hervida (800 ml) 6 cucharadas de vinagre de arroz 1 cucharada de azúcar ¾ cucharaditas de Sal de Mar Gourmet 5 hojas de nori ½ pepino pelado y cortado en bastones 100 gr de queso crema (formato pan, no el untable) cortado en palitos (cortar con un cuchillo húmedo) 1 filete de atún, cortado en tiras de 1,5 cm Ciboulette fresco 1 a 2 paltas cortadas en láminas finas 5 camarones apanados estirados 100 gr de salmón ahumado laminado 100 gr de salmón fresco, cortado en tiras Mix de Sésamos Gourmet Salsa de Soya Gourmet para servir","Lavar el arroz en agua fría sobre un colador hasta que el agua salga transparente. Dejar escurrir. Agregar el arroz a una olla con el agua hervida y llevar a ebullición. Bajar el fuego al mínimo y cocinar sobre un tostador por 15 minutos. Luego, dejar reposar por 5 minutos más. Con la ayuda de una cuchara o paleta de madera esparcir el arroz sobre una fuente. Mezclar el vinagre con el azúcar y la Sal de Mar y revolver bien para que se disuelvan. Vaciar la mezcla sobre todo el arroz, revolviendo sin aplastarlo. Para armar los rollos de sushi, en el mesón limpio poner una esterilla de bambú. Arriba de la esterilla poner una hoja de nori y con las manos húmedas distribuir un poco de arroz, cubriendo ¾ partes del nori. Con cuidado, dar vuelta la hoja nori para que el arroz quede hacia abajo. Para el relleno de atún: poner palitos de pepino, queso crema, atún y ciboulette, en el extremo largo del arroz. Enrollar apretando para que el rollo quede bien firme. Poner láminas de palta en un cuadrado de film plástico, superponiéndolas hacia abajo hasta tener el largo del roll. Poner el roll sobre la palta, dejar la apertura hacia arriba y con el plástico envolverlo. Refrigerar mientras se prepara el resto. Para el relleno de camarón apanado: poner queso crema, camarones apanados, palta y ciboulette, en el extremo largo del arroz. Enrollar apretando para que el rollo quede bien firme. Poner láminas salmón en un cuadrado de film plástico, superponiéndolas hacia abajo hasta tener el largo del roll. Poner el roll sobre el salmón ahumado, dejar la apertura hacia arriba y con el plástico envolverlo. Para el relleno de salmón: poner queso crema, salmón fresco, pepino y ciboulette, en el extremo largo del arroz. Enrollar apretando para que el roll quede bien firme. Pasar el roll por el Mix de Sésamos. Sacar el plástico de cada sushi y cortar cada roll en 8 pedazos. Ponerlos en un plato y servir acompañados con Salsa de Soya.",d58a856c-ea83-11ed-a56a-a96d6180cd25
