uuid,title,ingredients,steps
b5d423e3-c2da-42a8-83bc-82048d4ee754,Pizza a la napolitana, 1 Pizza a la piedra precocida  150 gr. de de muzzarella  100 gr. de de aceitunas verdes descarozadas  10 filetes de anchoas  2 dientes de de ajo  1 taza de tomate triturado  2 cda. de s. de aceite de oliva  1 cda. de  Sal y precocida 150 gr. de de muzzarella 100 gr. de de aceitunas verdes descarozadas 10 filetes de anchoas 2 dientes de de ajo 1 taza de tomate triturado 2 cda. de s. de aceite de oliva 1 cda. de orégano Sal y pimienta  ," Pizza a la napolitana    Rehogar los dientes de de ajo en el aceite, agregar el tomate triturado y 5 filetes de anchoa desmenuzados. Condimentar. Cocinar durante 10' y retirar.    Colocar la preparación sobre la pizza precocida, distribuir la muzzarella cortada en rodajas finas y el resto de los filetes de anchoa.    Cortar las aceitunas en aros y acomodarlas en el centro de la pizza. Llevar a horno caliente durante 8' aproximadamente.  "
01e7b090-5c3f-41e1-9d3e-c58366f9f97a,Pizza con berenjenas, 1 Pizza a la piedra precocida  300 gr. de berenjenas pequeñas  150 gr. de muzzarella  2 dientes de ajo  1 taza de tomate triturado  3 cucharadas de aceite de oliva  1/2 taza de  1 cda. de  1/2 cdta. de ají molido  Sal precocida 300 gr. de berenjenas pequeñas 150 gr. de muzzarella 2 dientes de ajo 1 taza de tomate triturado 3 cucharadas de aceite de oliva 1/2 taza de vinagre 1 cda. de albahaca picada 1/2 cdta. de ají molido Sal  ," Pizza con berenjenas    Cortar las berenjenas en rodajas y colocarlas en agua con sal y vinagre durante 30'. Luego, lavarlas y secarlas con un lienzo.    Saltearlas en aceite hasta que estén tiernas. Picar los ajos y añadirlos junto con el tomate, la albahaca y el ají. Cocinar durante 10'.    Distribuir las berenjenas y la salsa sobre la pizza precocida. Disponer la muzzarella cortada en rodajas. Llevar a horno caliente hasta que se derrita.  "
b126acb6-6704-4740-91b7-8f08083b3db4,Pizza con hongos y jamón, 1 Pizza a la piedra precocida  150 gr. de champiñones  100 gr. de jamón crudo  100 gr. de aceitunas negras  30 gr. de manteca  1 lata de tomate triturado  3 cucharadas de queso rallado  1 cdta. de pimentón  1 cdta.  Sal y precocida 150 gr. de champiñones 100 gr. de jamón crudo 100 gr. de aceitunas negras 30 gr. de manteca 1 lata de tomate triturado 3 cucharadas de queso rallado 1 cdta. de pimentón 1 cdta. orégano Sal y pimienta  ," Pizza con hongos y jamón    Cortar los champiñones en filetes finos y saltearlos en manteca. Salpimentar. Añadir el tomate y el orégano. Cocinar durante 5'. Antes de retirar del fuego agregar el pimentón.    Colocar la salsa sobre la pizza precocida, espolvorear con queso rallado y llevar a horno caliente durante 6'. Retirar del horno y completar con las fetas de jamón y las aceitunas.  "
aebed30b-77dc-40dc-81b0-3c2a6323fb49,Pizza a la piedra,300 gr. de harina 20 gr. de levadura de cerveza 1 cda. de azúcar y 1/2 de aceite 175 cc de agua tibia 1/2 cdta. de azúcar 1 cdta. de sal  ," Pizza a la piedra  Diluir la levadura en el agua tibia con el azúcar. Agregar el aceite y la harina cernidacon sal, de a poco por cucharadas. Batir con cuchara de madera, hasta formar una masa tierna que no se pegue en las manos.  Estirarla hasta que tenga un espesor de 1 cm aproximadamente.  Humedecer un cortapasta del tamaño deseado y cortar las pizzas. Colocarlas sobre una placa espolvoreada con harina. Pinchar la masa y dejarla descansar durante 5 minutos.  Llevar a horno muy caliente drante 5 a 6 minutos, aproximadamente."
af205197-a6ac-4b13-b204-47c53ebc07b1,Costillitas de ternera a la italiana, 4 costillas de ternera  3 cucharadas de  1 cebolla  4 tajadas de queso fresco  Sal  Pimienta  1/2 cdta. de  1/2 lata de  1 cda. de 4 costillas de ternera 3 cucharadas de mantequilla o margarina 1 cebolla 4 tajadas de queso fresco Sal Pimienta 1/2 cdta. de albahaca picada 1/2 lata de tomates al natural 1 cda. de perejil picado  ," Costillitas de ternera a la italiana Sazonar las costillas con sal, pimienta, y la albahaca.    Calentar la mantequilla o margarina en una sartén y freír allí las costillas durante 4 minutos de cada lado, pasándolas luego a una fuente de horno.    Poner encima de cada costilla una tajada del queso y llevar la fuente al horno caliente hasta que el queso se derrita.    Mientras tanto, dorar la cebolla picada en la mantequilla o margarina que ha quedado en la sartén; agregarle el tomate con su jugo, el perejil, sal y pimienta y cocinar hasta que las costillas estén a punto, bañarlas con un poco de la salsa y llevar el resto en una salsera a la mesa.    Servir con arroz blanco hervido con hierbas aromáticas o con ensalada de lechuga.  "
b7f71ced-953d-4ccd-9f7e-9971a35e16aa,Calzone, Para la masa:  300 gr. de harina  250 gr. de  1 cda. de aceite  150 cc de agua tibia  1/2 cdta. de azúcar  Sal    Para el relleno:  100 gr. de longaniza  200 gr. salame  250 gr. ricota  250 gr. muzzarella  4 cucharadas de queso parmesano rallado  1 huevo  Aceite  Sal y pimienta  300 gr. de harina 250 gr. de levadura de cerveza 1 cda. de aceite 150 cc de agua tibia 1/2 cdta. de azúcar Sal 100 gr. de longaniza 200 gr. salame 250 gr. ricota 250 gr. muzzarella 4 cucharadas de queso parmesano rallado Aceite Sal y pimienta  ," Calzone Diluir la levadura en el agua tibia junto con la sal y el azúcar. Incorporar el aceite y añadir de a poco la harina cernida, batiendo con cuchara de madera hasta conseguir una preparación homogénea.    Volcar sobre una mesa enharinada y amasar hasta obtener una masa suave que no se pegue en las manos. Colocar la masa en un bol aceitado, cubrirla con un lienzo y dejarla leudar en un lugar tibio hasta que duplique su volumen.    Para hacer el relleno, colocar en un bol la ricota con el huevo y el queso rallado. Salpimentar y mezclar con cuchara de madera. Cortar en rodajas la longaniza, la muzzarella y el salame.    Amasar el bollo de masa para desgasificar; con los dedos aceitados, estirar en forma de círculo quede de 1 cm. de espesor, aproximadamente.    Colocar la masa sobre una placa aceitada y distribuir el relleno sobre una mitad de la misma. Ubicar encima las rodajas de fiambre y pincelar con agua los bordes. Cerrar como si fuera una empanada presionando con los dedos o haciendo un repulgo.    Dejar leudar unos minutos. Pincelar el calzone con aceite y llevarlo a horno caliente durante 20'.  "
42ea63c4-2d5d-48aa-bdcc-5d3a6d6144ec,Fainá, 300 gr. de  1/2 pocillo de aceite  600 cc de agua  Sal  Pimienta  Nuez moscada 300 gr. de harina de garbanzos 1/2 pocillo de aceite 600 cc de agua Sal Pimienta Nuez moscada  ," Fainá Colocar la harina de garbanzos en un bol y condimentar con sal, pimienta y nuez moscada. Agregar el agua lentamente, revolviendo con cuchara de madera para evitar que se formen grumos. Dejar reposar la preparación durante 2 horas.    Colocar el aceite en una pizzera y llevarlo al horno hasta que se caliente. Luego, retirar la pizzera y verter la preparación. Alisarla y llevarla nuevamente a horno caliente hasta que se dore.  "
867ba2d3-b593-4fee-a31f-bd3b5f8fada4,Pan de pizza, Para la masa:  300 gr. de  30 gr. de  3 dientes de ajo picados  1 cda. de aceite  175 cc de agua tibia  1/2 cdta. de  1 cdta. de sal    Para la cubierta:  4 cucharadas de queso rallado  4 cucharadas de aceite de oliva  1 cdta de ají molido  2 cucharadas de pimentón  300 gr. de harina 30 gr. de levadura de cerveza 3 dientes de ajo picados 1 cda. de aceite 175 cc de agua tibia 1/2 cdta. de azúcar 1 cdta. de sal 4 cucharadas de queso rallado 4 cucharadas de aceite de oliva 1 cdta de ají molido 2 cucharadas de pimentón  ," Pan de pizza Diluir la levadura en el agua tibia con el azúcar y la sal. Incorporar los ajos junto con el aceite. Añadir la harina por cucharadas y de a poco, batiendo para que la preparación se airee.    Amasar sobre una mesa enharinada hasta obtener una masa que no se pegue en las manos. Colocarla en un bol ligeramente aceitado y cubrir con un lienzo. Dejar en lugar tibio hasta que duplique su tamaño.    Estirar luego la masa con los dedos aceitados, dándole forma circular, acomodarla en una pizzera aceitada y dejarla leudar nuevamente.    Para hacer la cubierta, mezclar el aceite con el pimentón y el ají molido. Pincelar la masa con esta preparación. Espolvorear con queso rallado y llevar a horno caliente durante 15' aproximadamente. Retirar y cortar en triángulos."
08c6be2e-4121-4711-842d-de1c8afa86a6,Coliflor a la provenzal, 1  1 lata de  1 aji verde  1 ají colorado  1 cebolla  1 diente de ajo  1/2 taza de aceite  Laurel  Orégano  Perejil  Albahaca  Sal y coliflor de 1 kg.1 lata de tomates al natural 1 aji verde 1 ají colorado 1 cebolla 1 diente de ajo 1/2 taza de aceite Laurel Orégano Perejil Albahaca Sal y pimienta  ," Coliflor a la provenzal Separe la coliflor en ramitos y cuézalos durante cucharadas minutos en agua salada hirviendo; déjelos escurrir.    Mientras tanto pique los tomates, corte los ajíes en tiritas y la cebolla en rodajas finas. Cueza estas verduras en el aceite, con el ajo golpeado, sal, pimienta, orégano y laurel, durante unos 20 minutos.    Agregue los ramitos de coliflor y cueza 5 minutos más. Sirva con perejil picado o albahaca por encima.  "
c400cb07-e814-4845-8d4a-5fa9c6b5b5da,Risotto con ricota y albahaca, 1  3 cucharadas de aceite de oliva  300 gr. de  1 litro de caldo de  100 gr. de queso parmesano rallado  170 gr. de ricota fresca  1 cda. de manteca  100 gr. de  Sal marina y  cebolla roja picada 3 cucharadas de aceite de oliva 300 gr. de arroz carnaroli 1 litro de caldo de pollo casero 100 gr. de queso parmesano rallado 170 gr. de ricota fresca 1 cda. de manteca 100 gr. de albahaca Sal marina y pimienta rosa machacada  ," Risotto con ricota y albahaca    En una cacerola de fondo grueso, saltear la cebolla hasta que esté transparente.    Agregar el arroz y remover con cuchara de madera hasta sellar los granos. Agregar el caldo, de a poco, y cocinar a fuego bajo, de 18 a 20 minutos.    Fuera del fuego, incorporar los quesos, la manteca, la albahaca cortada en tiras, sal y pimienta rosa.  "
dffd218f-79a0-43ec-a0ce-5d3406c5158d,Masa básica de pizza, 10 gr. de  1 cdta. de  600 gr. de  2 cucharadas de sal  2 cucharadas de aceite de oliva 10 gr. de levadura 1 cdta. de azúcar 600 gr. de harina 2 cucharadas de sal 2 cucharadas de aceite de oliva  ," Masa básica de pizza Disolver la levadura y el azúcar en 1/2 taza de agua tibia. Tapar y dejar espumar en un sitio cálido.    Mezclar la harina con la sal, 1/2 taza de agua tibia, el aceite y la levadura fermentada. Formar un bollo y amasar enérgicamente. Dejar leudar al doble de su tamaño, cubierto con un papel film aceitado.    Si se desean preparar prepizzas para ganar tiempo, estirar la masa y colocar en una pizzera aceitada, pintar con un poco de salsa de tomate y llevar a horno moderado. Cuando haya tomado color en la base, retirar y mantener a temperatura ambiente.    Para las pizzas que no llevan salsa de tomate, por ejemplo la fugazza, ponerle a la masa unos hilos de aceite por encima.  "
bbab96ee-da19-4abf-8240-4ca631e807c3,Maccheroni con alcauciles, 600 gr. de maccheroni secos  6 alcauciles  75 gr. de manteca o  1 cda. de aceite  100 gr. de queso picante rallado  1 cda. de  Sal y  Limón 600 gr. de maccheroni secos 6 alcauciles 75 gr. de manteca o margarina 1 cda. de aceite 100 gr. de queso picante rallado 1 cda. de cebolla picada Sal y pimienta  ," Maccheroni con alcauciles Saque las hojas y partes duras de los alcauciles y córtelos en ocho gajos cada uno; póngalos en agua con el jugo de limón.    Ponga el aceite junto con la manteca o margarina y la cebolla en una sartén, sobre fuego mediano. Cuando la cebolla esté apenas dorada saque los alcauciles del agua y échelos en la sartén. Salpimiéntelos, cubra la sartén y cueza a fuego suave mezclando y agregando algunas cucharadas de agua para que no se frían.    Mientras tanto cueza los fideos en abundante agua salada hirviendo, y retírelos bastante al diente.    Una vez colados échelos en otra cacerola, vierta encima los alcauciles con su salsa y la mitad del queso rallado. Mezcle con dos tenedores, tape y caliente por un minuto más. El queso restante sírvalo aparte.    "
4b588096-47a7-4e1a-8c4a-ecf986cbacac,Pan relleno a la piamontesa, Un pan de molde  200 gr. de queso azul  200 gr. de queso fontina  dos tazas de leche  50 gr. de manteca  4 cucharadas de harina  Pimienta  Sal  50 gr. de nueces peladas    ," Pan relleno a la piamontesa Compre un pan de mol de bien fresco; déjelo un rato en la heladera para cortarlo mejor. Con un cuchillo bien afilado quite toda la corteza; luego corte el pan en cuatro partes a lo largo.    Caliente la manteca hasta fundirla, agregue la harina, mezcle e incorpore la leche; revuelva hasta espesar.    Mezcle la mitad de esta salsa con el queso azul deshecho, el fontina rallado grueso, las nueces picadas y pizca de pimienta, y revuelva un poco más sobre fuego suave hasta que los quesos se fundan.    Deje entibiar y unte las 3 capas de pan. Forme de nuevo el pan, báñelo con el resto de salsa blanca bien aderezada y gratine a horno fuerte.    Sirva el pan cortado en rebanadas, con una buena ensalada aparte.  "
21599b08-4892-4771-b85a-fe565673fabe,Maccheroni a la ricota, 600 gr. de maccheroni o vermicelli  1 kilo de tomates  250 gr. de ricota  50 gr. de manteca  2s cucharadas de aceite  1/4 de cebolla  1 puñado de albahaca  100 gr. de parmesano rallado  Sal y 600 gr. de maccheroni o vermicelli 1 kilo de tomates 250 gr. de ricota 50 gr. de manteca 2s cucharadas de aceite 1/4 de cebolla 1 puñado de albahaca 100 gr. de parmesano rallado Sal y pimienta  ," Maccheroni a la ricota Pele los tomates, quíteles las semillas, déjeles escurrir el agua y píquelos.    Ponga en una sartén la manteca, aceite, y la cebolla picada fina; caliente hasta que la cebolla comience a dorarse y añada el tomate, sal y pimienta. Cuando hierva tape y cueza suavemente durante 20 minutos. Retire y añada la albahaca picada gruesa.    Pase la ricota por tamiz y mézclela con una parte de la salsa caliente.    Escurra los fideos que habrá cocinado en agua salada hirviendo, agrégueles la salsa de tomate, la de ricota y la tercera parte del queso rallado. El resto de queso se sirve aparte.  "
9b8fdbbe-f0ec-4896-b378-bc9bfd132e83,Ternera al Barolo, 1 kg. de cuadril o colita de cuadril  40 gr. de margarina  100 gr. de panceta  Harina  Caldo  1/2 lt. de vino tipo Barolo  Apio  Cebolla  Zanahoria  Ajo  Romero  Laurel  Sal  Pimienta 1 kg. de cuadril o colita de cuadril 40 gr. de margarina 100 gr. de panceta Harina Caldo 1/2 lt. de vino tipo Barolo Apio Cebolla Zanahoria Ajo Romero Laurel Sal  ," Ternera al Barolo Corte la panceta en bastones y meche con ellos la carne; átela para darle forma y póngala en una fuente con una rama de apio, una zanahoria y media cebolla, todo esto picado, más un ajo golpeado, 3 granos de pimienta, una hoja de laurel y una brizna de romero. Deje marinar durante 8 horas.    Luego dore en la margarina un trozo de cebolla y la panceta restante picada, agregue la carne bien escurrida y pasada por harina y dórela de todas partes.    Agregue la marinada y sal, tape el recipiente y cueza a fuego suave durante una hora.    Corte la carne en rodajas, pase la salsa por tamiz y échela por encima. Sirva aparte puré de papas.  "
7aacb1a3-928a-4a25-974a-88e9b1fdaaf5,Tomates a la Trevi, 8 tomates  8 hojas de albahaca  150 gr. de arroz  4 filetes de anchoas  2 dientes de ajo  50 gr. de queso rallado  Pizca de orégano  Sal  Pimienta  Aceite 8 hojas de albahaca 150 gr. de arroz 4 filetes de anchoas 2 dientes de ajo 50 gr. de queso rallado Pizca de orégano Sal Pimienta Aceite  ," Tomates a la Trevi Cueza el arroz en agua salada hirviendo, durante unos 10 minutos; cuélelo y déjelo enfriar un poco, mientras prepara los demás ingredientes.    Lave las hojas de albahaca, déjelas secar y píquelas junto con los filetes de anchoa en aceite y el ajo.    Aderece el arroz con este picado, agregue el queso rallado, sal, pimienta, pizca de orégano y 1 o 2 cucharadas de aceite.    Vacíe los tomates, rellénelos con la preparación de arroz y póngalos en una asadera con un poco de agua, rocíelos con aceite y llévelos a horno moderado durante 15 minutos."
